"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 18 12:44:59 UTC 2025","Thu Dec 18 12:44:59 UTC 2025","0","formStorage","","","","","gibt false zurück, wenn keine Daten vorhanden sind",""
"passed","Thu Dec 18 12:44:02 UTC 2025","Thu Dec 18 12:44:03 UTC 2025","991","TAA","","","","","validation: Geburtsdatum darf nicht mehr als 8 Jahre zurückliegen",""
"passed","Thu Dec 18 12:44:39 UTC 2025","Thu Dec 18 12:44:39 UTC 2025","14","StoredRequestsPage","","","","","shortHunderasse bleibt unverändert",""
"passed","Thu Dec 18 12:44:05 UTC 2025","Thu Dec 18 12:44:05 UTC 2025","1","TAA","","","","","Gültiges Datum",""
"passed","Thu Dec 18 12:45:03 UTC 2025","Thu Dec 18 12:45:03 UTC 2025","15","Footer Component","","","","","renders with correct styling",""
"passed","Thu Dec 18 12:44:37 UTC 2025","Thu Dec 18 12:44:37 UTC 2025","186","StoredRequestsPage","","","","","zeigt leere Liste, wenn keine Anfragen vorhanden sind",""
"passed","Thu Dec 18 12:44:51 UTC 2025","Thu Dec 18 12:44:51 UTC 2025","9","InfoModal Component","","","","","renders with custom icon color",""
"passed","Thu Dec 18 12:44:54 UTC 2025","Thu Dec 18 12:44:54 UTC 2025","194","Autocomplete Component","","","","","calls onBlur when input loses focus",""
"passed","Thu Dec 18 12:44:00 UTC 2025","Thu Dec 18 12:44:00 UTC 2025","724","TAA","","","","","validation: Hunderasse darf nicht leer sein",""
"passed","Thu Dec 18 12:44:50 UTC 2025","Thu Dec 18 12:44:50 UTC 2025","271","InfoModal Component","","","","","opens modal on icon button click",""
"passed","Thu Dec 18 12:44:46 UTC 2025","Thu Dec 18 12:44:46 UTC 2025","6","AuthContext","","","","","throws error when useAuth is called outside AuthProvider",""
"passed","Thu Dec 18 12:44:09 UTC 2025","Thu Dec 18 12:44:11 UTC 2025","1885","TAA","","","","","handleTabNavigation: direkter Tab-Wechsel rückwärts funktioniert",""
"passed","Thu Dec 18 12:44:39 UTC 2025","Thu Dec 18 12:44:39 UTC 2025","365","StoredRequestsPage","","","","","Success Snackbar schließt über onClose",""
"passed","Thu Dec 18 12:44:38 UTC 2025","Thu Dec 18 12:44:38 UTC 2025","120","StoredRequestsPage","","","","","öffnet Dialog bei Delete-Button-Klick",""
"passed","Thu Dec 18 12:44:52 UTC 2025","Thu Dec 18 12:44:53 UTC 2025","806","Autocomplete Component","","","","","calls onChange when option is selected",""
"passed","Thu Dec 18 12:45:01 UTC 2025","Thu Dec 18 12:45:01 UTC 2025","8","TabPanel Component","","","","","is hidden when value does not match index",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","145","Header Component","","","","","switches from dark to light mode and removes data-theme attribute",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateHundename","","","","returns error for too long value",""
"passed","Thu Dec 18 12:44:29 UTC 2025","Thu Dec 18 12:44:30 UTC 2025","189","TAA","","","","","handleSave: ohne Token --> Speichern Button ist disabled",""
"passed","Thu Dec 18 12:44:48 UTC 2025","Thu Dec 18 12:44:48 UTC 2025","50","NumberedTabs Component","","","","","handles edge case of one tab",""
"passed","Thu Dec 18 12:44:58 UTC 2025","Thu Dec 18 12:44:58 UTC 2025","0","storedRequests API","","","","","deleteStoredRequest: throws on failed delete",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateGeburtsdatum","","","","returns error for date too far in the past",""
"passed","Thu Dec 18 12:44:55 UTC 2025","Thu Dec 18 12:44:55 UTC 2025","3","parseStoredRequestXML","","","","","returns fallback object when XML is invalid",""
"passed","Thu Dec 18 12:44:03 UTC 2025","Thu Dec 18 12:44:04 UTC 2025","915","TAA","","","","","validation: Geburtsdatum darf nicht weniger als 8 Wochen zurückliegen",""
"passed","Thu Dec 18 12:45:00 UTC 2025","Thu Dec 18 12:45:00 UTC 2025","134","Layout Component","","","","","main area exists",""
"passed","Thu Dec 18 12:44:00 UTC 2025","Thu Dec 18 12:44:01 UTC 2025","485","TAA","","","","","Hunderasse: eigener Wert wird nicht gespeichert",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateGeburtsdatum","","","","returns error for invalid date",""
"passed","Thu Dec 18 12:44:04 UTC 2025","Thu Dec 18 12:44:04 UTC 2025","102","TAA","","","","","initially on tab 1",""
"passed","Thu Dec 18 12:44:07 UTC 2025","Thu Dec 18 12:44:07 UTC 2025","216","TAA","","","","","handleTabNavigation: previous auf Tab 0 navigiert zur Startseite",""
"passed","Thu Dec 18 12:44:38 UTC 2025","Thu Dec 18 12:44:38 UTC 2025","303","StoredRequestsPage","","","","","Abbrechen schließt den Dialog",""
"passed","Thu Dec 18 12:44:57 UTC 2025","Thu Dec 18 12:44:57 UTC 2025","0","xmlGenerator","generateTarifXML","","","","should set correct animal type code for Hund",""
"passed","Thu Dec 18 12:44:47 UTC 2025","Thu Dec 18 12:44:48 UTC 2025","454","NumberedTabs Component","","","","","renders tabs with correct labels",""
"passed","Thu Dec 18 12:44:54 UTC 2025","Thu Dec 18 12:44:54 UTC 2025","54","Autocomplete Component","","","","","calls onChange with null when input is cleared",""
"passed","Thu Dec 18 12:44:58 UTC 2025","Thu Dec 18 12:44:58 UTC 2025","1","storedRequests API","","","","","getStoredRequests: throws error on non-OK response",""
"passed","Thu Dec 18 12:44:38 UTC 2025","Thu Dec 18 12:44:38 UTC 2025","167","StoredRequestsPage","","","","","Delete bestätigt --> API wird aufgerufen & Erfolg-Snackbar erscheint",""
"passed","Thu Dec 18 12:44:46 UTC 2025","Thu Dec 18 12:44:46 UTC 2025","54","AuthContext","","","","","handles initialization error",""
"passed","Thu Dec 18 12:44:51 UTC 2025","Thu Dec 18 12:44:51 UTC 2025","11","InfoModal Component","","","","","renders with custom icon size",""
"passed","Thu Dec 18 12:44:59 UTC 2025","Thu Dec 18 12:44:59 UTC 2025","0","formStorage","","","","","gibt true zurück, wenn Daten vorhanden sind",""
"passed","Thu Dec 18 12:44:31 UTC 2025","Thu Dec 18 12:44:33 UTC 2025","2030","TAA","","","","","extractBetragFromXml wird tatsächlich ausgeführt (Coverage)",""
"passed","Thu Dec 18 12:45:00 UTC 2025","Thu Dec 18 12:45:00 UTC 2025","14","Layout Component","","","","","renders children inside main area",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","67","Header Component","","","","","login button triggers keycloak.login",""
"passed","Thu Dec 18 12:44:46 UTC 2025","Thu Dec 18 12:44:46 UTC 2025","6","AuthContext","","","","","merges default init options with custom options",""
"passed","Thu Dec 18 12:44:38 UTC 2025","Thu Dec 18 12:44:38 UTC 2025","228","StoredRequestsPage","","","","","Delete Fehler --> Fehler-Snackbar erscheint",""
"passed","Thu Dec 18 12:44:37 UTC 2025","Thu Dec 18 12:44:38 UTC 2025","192","StoredRequestsPage","","","","","Delete öffnet Dialog",""
"passed","Thu Dec 18 12:44:40 UTC 2025","Thu Dec 18 12:44:40 UTC 2025","36","StoredRequestsPage","","","","","Zurück zur Auswahl entfernt SessionStorage und navigiert zur Startseite",""
"passed","Thu Dec 18 12:44:50 UTC 2025","Thu Dec 18 12:44:51 UTC 2025","263","InfoModal Component","","","","","closes modal on Enter key press",""
"passed","Thu Dec 18 12:44:07 UTC 2025","Thu Dec 18 12:44:09 UTC 2025","2126","TAA","","","","","handleTabNavigation: previous auf Tab 1 wechselt zurück zu Tab 0",""
"passed","Thu Dec 18 12:45:00 UTC 2025","Thu Dec 18 12:45:00 UTC 2025","42","Layout Component","","","","","renders header and footer",""
"passed","Thu Dec 18 12:44:40 UTC 2025","Thu Dec 18 12:44:40 UTC 2025","40","StoredRequestsPage","","","","","nicht authentifiziert --> nutzt anonymous SessionStorage-Key",""
"passed","Thu Dec 18 12:43:58 UTC 2025","Thu Dec 18 12:43:59 UTC 2025","882","TAA","","","","","renders mandatory form fields",""
"passed","Thu Dec 18 12:44:46 UTC 2025","Thu Dec 18 12:44:46 UTC 2025","6","AuthContext","","","","","only initializes keycloak once with __initRef",""
"passed","Thu Dec 18 12:44:39 UTC 2025","Thu Dec 18 12:44:39 UTC 2025","19","StoredRequestsPage","","","","","long Hunderasse wird auf 30 Zeichen gekürzt + '…'",""
"passed","Thu Dec 18 12:44:57 UTC 2025","Thu Dec 18 12:44:57 UTC 2025","23","AnimalContext","","","","","updates values via setter functions",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","5","Header Component","","","","","useAuth throws error when used without AuthProvider",""
"passed","Thu Dec 18 12:44:55 UTC 2025","Thu Dec 18 12:44:55 UTC 2025","1","parseStoredRequestXML","","","","","returns fallback object when an exception is thrown",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateHunderasse","","","","accepts valid manufacturer names",""
"passed","Thu Dec 18 12:44:59 UTC 2025","Thu Dec 18 12:44:59 UTC 2025","0","formStorage","","","","","entfernt Daten aus dem localStorage",""
"passed","Thu Dec 18 12:44:59 UTC 2025","Thu Dec 18 12:44:59 UTC 2025","0","formStorage","","","","","gibt null zurück, wenn kein Eintrag existiert",""
"passed","Thu Dec 18 12:44:55 UTC 2025","Thu Dec 18 12:44:55 UTC 2025","2","parseStoredRequestXML","","","","","detects tags by localName even with namespaces",""
"passed","Thu Dec 18 12:44:12 UTC 2025","Thu Dec 18 12:44:14 UTC 2025","2088","TAA","","","","","API wird mit korrektem XML aufgerufen",""
"passed","Thu Dec 18 12:44:40 UTC 2025","Thu Dec 18 12:44:40 UTC 2025","304","StoredRequestsPage","","","","","Delete-Dialog schließt über onClose (Backdrop Click)",""
"passed","Thu Dec 18 12:44:38 UTC 2025","Thu Dec 18 12:44:39 UTC 2025","310","StoredRequestsPage","","","","","Löschen bestätigt --> confirmDelete läuft --> Dialog schließt & Success Snackbar erscheint",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","65","Header Component","","","","","shows GitHub avatar when authenticated via GitHub",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateHundename","","","","returns undefined for empty value (optional field)",""
"passed","Thu Dec 18 12:45:01 UTC 2025","Thu Dec 18 12:45:01 UTC 2025","40","TabPanel Component","","","","","renders children when value matches index",""
"passed","Thu Dec 18 12:44:21 UTC 2025","Thu Dec 18 12:44:23 UTC 2025","2274","TAA","","","","","handleTariffChange setzt selectedTarif und tarif im Context",""
"passed","Thu Dec 18 12:44:37 UTC 2025","Thu Dec 18 12:44:37 UTC 2025","284","StoredRequestsPage","","","","","Edit klick setzt Context + navigiert zu /taa",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateGeburtsdatum","","","","accepts valid dates",""
"passed","Thu Dec 18 12:44:48 UTC 2025","Thu Dec 18 12:44:48 UTC 2025","170","NumberedTabs Component","","","","","changes active tab on click",""
"passed","Thu Dec 18 12:44:51 UTC 2025","Thu Dec 18 12:44:51 UTC 2025","42","InfoModal Component","","","","","does not close modal on other key press",""
"passed","Thu Dec 18 12:44:59 UTC 2025","Thu Dec 18 12:44:59 UTC 2025","2","formStorage","","","","","speichert Daten im localStorage",""
"passed","Thu Dec 18 12:44:58 UTC 2025","Thu Dec 18 12:44:58 UTC 2025","1","storedRequests API","","","","","deleteStoredRequest: calls DELETE endpoint correctly",""
"passed","Thu Dec 18 12:44:05 UTC 2025","Thu Dec 18 12:44:07 UTC 2025","2055","TAA","","","","","validateTab1: gibt true zurück, wenn keine Fehler",""
"passed","Thu Dec 18 12:44:48 UTC 2025","Thu Dec 18 12:44:48 UTC 2025","13","NumberedTabs Component","","","","","renders default content when no children are provided",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateGeburtsdatum","","","","returns error for date less than 8 weeks",""
"passed","Thu Dec 18 12:44:51 UTC 2025","Thu Dec 18 12:44:51 UTC 2025","18","InfoModal Component","","","","","renders ReactNode as content",""
"passed","Thu Dec 18 12:44:58 UTC 2025","Thu Dec 18 12:44:58 UTC 2025","1","storedRequests API","","","","","getStoredRequests: sets Authorization header when token is provided",""
"passed","Thu Dec 18 12:44:30 UTC 2025","Thu Dec 18 12:44:30 UTC 2025","51","TAA","","","","","handleRestoreStoredData bricht ab, wenn keine Daten vorhanden sind",""
"passed","Thu Dec 18 12:44:55 UTC 2025","Thu Dec 18 12:44:55 UTC 2025","2","parseStoredRequestXML","","","","","returns null for invalid date values",""
"passed","Thu Dec 18 12:45:03 UTC 2025","Thu Dec 18 12:45:03 UTC 2025","3","Footer Component","","","","","renders without throwing errors",""
"passed","Thu Dec 18 12:44:30 UTC 2025","Thu Dec 18 12:44:31 UTC 2025","499","TAA","","","","","handleDeleteStoredData löscht gespeicherte Daten und setzt Formular zurück",""
"passed","Thu Dec 18 12:44:57 UTC 2025","Thu Dec 18 12:44:57 UTC 2025","0","xmlGenerator","generateTarifXML","","","","should generate empty date fields when dates are null",""
"passed","Thu Dec 18 12:44:14 UTC 2025","Thu Dec 18 12:44:17 UTC 2025","2299","TAA","","","","","API-Fehler wird korrekt behandelt",""
"passed","Thu Dec 18 12:44:58 UTC 2025","Thu Dec 18 12:44:58 UTC 2025","4","storedRequests API","","","","","getStoredRequests: returns parsed JSON on success",""
"passed","Thu Dec 18 12:44:39 UTC 2025","Thu Dec 18 12:44:39 UTC 2025","17","StoredRequestsPage","","","","","sortiert gespeicherte Anfragen nach createdAt absteigend",""
"passed","Thu Dec 18 12:44:23 UTC 2025","Thu Dec 18 12:44:24 UTC 2025","166","TAA","","","","","Wechsel zu Tab 2 per Tab-Click ist verhindert, wenn Tab 1 ungültig ist",""
"passed","Thu Dec 18 12:43:59 UTC 2025","Thu Dec 18 12:44:00 UTC 2025","244","TAA","","","","","renders tab headers",""
"passed","Thu Dec 18 12:44:01 UTC 2025","Thu Dec 18 12:44:01 UTC 2025","205","TAA","","","","","validation: Geburtsdatum ist erforderlich",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","1","validation utilities","validateGeburtsdatum","","","","returns error for future date",""
"passed","Thu Dec 18 12:44:57 UTC 2025","Thu Dec 18 12:44:57 UTC 2025","27","AnimalContext","","","","","throws when used outside Provider",""
"passed","Thu Dec 18 12:44:59 UTC 2025","Thu Dec 18 12:44:59 UTC 2025","0","formStorage","","","","","lädt Daten aus dem localStorage",""
"passed","Thu Dec 18 12:44:24 UTC 2025","Thu Dec 18 12:44:25 UTC 2025","874","TAA","","","","","Speichern sendet XML und navigiert anschließend",""
"passed","Thu Dec 18 12:44:44 UTC 2025","Thu Dec 18 12:44:44 UTC 2025","38","Header Component","","","","","renders bookmarks and login button",""
"passed","Thu Dec 18 12:44:25 UTC 2025","Thu Dec 18 12:44:27 UTC 2025","2184","TAA","","","","","calculateTargetTab: previous von Tab 1 geht zu Tab 0",""
"passed","Thu Dec 18 12:44:19 UTC 2025","Thu Dec 18 12:44:21 UTC 2025","2387","TAA","","","","","Tarifwechsel aktualisiert korrekt den Preistext",""
"passed","Thu Dec 18 12:44:57 UTC 2025","Thu Dec 18 12:44:57 UTC 2025","0","xmlGenerator","generateTarifXML","","","","should handle null animal type gracefully",""
"passed","Thu Dec 18 12:44:30 UTC 2025","Thu Dec 18 12:44:30 UTC 2025","479","TAA","","","","","handleRestoreStoredData stellt gespeicherte Daten wieder her",""
"passed","Thu Dec 18 12:44:50 UTC 2025","Thu Dec 18 12:44:50 UTC 2025","368","InfoModal Component","","","","","closes modal on close button click",""
"passed","Thu Dec 18 12:44:44 UTC 2025","Thu Dec 18 12:44:44 UTC 2025","135","Header Component","","","","","renders title",""
"passed","Thu Dec 18 12:44:50 UTC 2025","Thu Dec 18 12:44:50 UTC 2025","78","InfoModal Component","","","","","renders info icon button",""
"passed","Thu Dec 18 12:45:03 UTC 2025","Thu Dec 18 12:45:03 UTC 2025","55","Footer Component","","","","","renders the footer box element",""
"passed","Thu Dec 18 12:44:57 UTC 2025","Thu Dec 18 12:44:57 UTC 2025","19","AnimalContext","","","","","provides default values",""
"passed","Thu Dec 18 12:44:53 UTC 2025","Thu Dec 18 12:44:54 UTC 2025","415","Autocomplete Component","","","","","calls onChange when free text is entered",""
"passed","Thu Dec 18 12:44:54 UTC 2025","Thu Dec 18 12:44:54 UTC 2025","589","Autocomplete Component","","","","","updates input value when controlled value changes",""
"passed","Thu Dec 18 12:44:11 UTC 2025","Thu Dec 18 12:44:12 UTC 2025","1362","TAA","","","","","sendData wird aufgerufen (console.log)",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","58","Header Component","","","","","login clears restore dialog sessionStorage flag",""
"passed","Thu Dec 18 12:44:54 UTC 2025","Thu Dec 18 12:44:54 UTC 2025","42","Autocomplete Component","","","","","sets initial value correctly",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","161","Header Component","","","","","toggles dark and light mode and stores preference",""
"passed","Thu Dec 18 12:44:01 UTC 2025","Thu Dec 18 12:44:02 UTC 2025","1062","TAA","","","","","validation: Geburtsdatum darf nicht in der Zukunft liegen",""
"passed","Thu Dec 18 12:44:46 UTC 2025","Thu Dec 18 12:44:46 UTC 2025","39","AuthContext","","","","","provides keycloak client and initialized state",""
"passed","Thu Dec 18 12:44:01 UTC 2025","Thu Dec 18 12:44:01 UTC 2025","266","TAA","","","","","validation: Hundename darf maximal 30 Zeichen lang sein",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","2","validation utilities","validateHunderasse","","","","returns error for empty or whitespace value",""
"passed","Thu Dec 18 12:44:48 UTC 2025","Thu Dec 18 12:44:48 UTC 2025","30","NumberedTabs Component","","","","","renders scrollable variant and auto scrollButtons on mobile",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","19","Header Component","","","","","shows login icon when not authenticated",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateHundename","","","","returns error for invalid characters",""
"passed","Thu Dec 18 12:44:57 UTC 2025","Thu Dec 18 12:44:57 UTC 2025","0","xmlGenerator","generateTarifXML","","","","should format dates correctly",""
"passed","Thu Dec 18 12:44:57 UTC 2025","Thu Dec 18 12:44:57 UTC 2025","3","xmlGenerator","generateTarifXML","","","","should generate valid SOAP XML for Hund",""
"passed","Thu Dec 18 12:44:48 UTC 2025","Thu Dec 18 12:44:48 UTC 2025","84","NumberedTabs Component","","","","","maintains state when re-rendered",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","21","Header Component","","","","","shows logout icon when authenticated",""
"passed","Thu Dec 18 12:44:45 UTC 2025","Thu Dec 18 12:44:45 UTC 2025","51","Header Component","","","","","logout clears restore dialog sessionStorage flag",""
"passed","Thu Dec 18 12:44:51 UTC 2025","Thu Dec 18 12:44:51 UTC 2025","226","InfoModal Component","","","","","closes modal on close icon click",""
"passed","Thu Dec 18 12:44:39 UTC 2025","Thu Dec 18 12:44:40 UTC 2025","37","StoredRequestsPage","","","","","Zurück zu den Hundedaten entfernt SessionStorage und navigiert zu /dog/",""
"passed","Thu Dec 18 12:44:48 UTC 2025","Thu Dec 18 12:44:48 UTC 2025","77","NumberedTabs Component","","","","","calls onChange but does not change tab in controlled mode",""
"passed","Thu Dec 18 12:44:56 UTC 2025","Thu Dec 18 12:44:56 UTC 2025","0","validation utilities","validateHundename","","","","accepts valid dog names",""
